"State","MSN","2014"
"SD","CLRCV",0.00
"SD","CLTCB",33062.00
"SD","CLTCD",2.17
"SD","CLTCP",1995.00
"SD","CLTCV",71.70
"TN","CLACB",0.00
"TN","CLACD",0.00
"TN","CLACP",0.00
"TN","CLACV",0.00
"TN","CLCCB",1526.00
"TN","CLCCD",4.96
"TN","CLCCP",60.00
"TN","CLCCV",7.60
"TN","CLEIB",365506.00
"TN","CLEID",2.45
"TN","CLEIP",17903.00
"TN","CLEIV",894.50
"TN","CLICB",60478.00
"TN","CLICD",3.73
"TN","CLICP",2310.00
"TN","CLICV",225.60
"TN","CLRCB",0.00
"TN","CLRCD",0.00
"TN","CLRCP",0.00
"TN","CLRCV",0.00
"TN","CLTCB",427509.00
"TN","CLTCD",2.64
"TN","CLTCP",20274.00
"TN","CLTCV",1127.70
"TX","CLACB",0.00
"TX","CLACD",0.00
"TX","CLACP",0.00
"TX","CLACV",0.00
"TX","CLCCB",225.00
"TX","CLCCD",3.85
"TX","CLCCP",8.00
"TX","CLCCV",0.90
"TX","CLEIB",1558256.00
"TX","CLEID",1.99
"TX","CLEIP",101658.00
"TX","CLEIV",3108.40
"TX","CLICB",27480.00
"TX","CLICD",3.81
"TX","CLICP",1296.00
"TX","CLICV",104.60
"TX","CLRCB",0.00
"TX","CLRCD",0.00
"TX","CLRCP",0.00
"TX","CLRCV",0.00
"TX","CLTCB",1585961.00
"TX","CLTCD",2.03
"TX","CLTCP",102962.00
"TX","CLTCV",3213.90
"US","CCEXB",23461.00
"US","CCEXD",9.94
"US","CCEXP",946.00
"US","CCEXV",233.20
"US","CCIMB",1901.00
"US","CCIMD",4.73
"US","CCIMP",77.00
"US","CCIMV",9.00
"US","CLACB",0.00
"US","CLACD",0.00
"US","CLACP",0.00
"US","CLACV",0.00
"US","CLCCB",40461.00
"US","CLCCD",4.03
"US","CLCCP",1887.00
"US","CLCCV",163.10
"US","CLEIB",16427232.00
"US","CLEID",2.37
"US","CLEIP",851602.00
"US","CLEIV",38993.40
"US","CLICB",1528884.00
"US","CLICD",3.90
"US","CLICP",64243.00
"US","CLICV",5962.30
"US","CLRCB",0.00
"US","CLRCD",0.00
"US","CLRCP",0.00
"US","CLRCV",0.00
"US","CLTCB",17996577.00
"US","CLTCD",2.51
"US","CLTCP",917732.00
"US","CLTCV",45118.90
"UT","CLACB",0.00
"UT","CLACD",0.00
"UT","CLACP",0.00
"UT","CLACV",0.00
"UT","CLCCB",0.00
"UT","CLCCD",0.00
"UT","CLCCP",0.00
"UT","CLCCV",0.00
"UT","CLEIB",330146.00
"UT","CLEID",2.10
"UT","CLEIP",15062.00
"UT","CLEIV",693.50
"UT","CLICB",13908.00
"UT","CLICD",2.36
"UT","CLICP",614.00
"UT","CLICV",32.80
"UT","CLRCB",0.00
"UT","CLRCD",0.00
"UT","CLRCP",0.00
"UT","CLRCV",0.00
"UT","CLTCB",344054.00
"UT","CLTCD",2.11
"UT","CLTCP",15676.00
"UT","CLTCV",726.30
"VA","CLACB",0.00
"VA","CLACD",0.00
"VA","CLACP",0.00
"VA","CLACV",0.00
"VA","CLCCB",1755.00
"VA","CLCCD",3.40
"VA","CLCCP",66.00
"VA","CLCCV",6.00
"VA","CLEIB",217987.00
"VA","CLEID",3.28
"VA","CLEIP",9513.00
"VA","CLEIV",714.30
"VA","CLICB",58441.00
"VA","CLICD",4.13
"VA","CLICP",2128.00
"VA","CLICV",241.30
"VA","CLRCB",0.00
"VA","CLRCD",0.00
"VA","CLRCP",0.00
"VA","CLRCV",0.00
"VA","CLTCB",278183.00
"VA","CLTCD",3.46
"VA","CLTCP",11706.00
"VA","CLTCV",961.60
"VT","CLACB",0.00
"VT","CLACD",0.00
"VT","CLACP",0.00
"VT","CLACV",0.00
"VT","CLCCB",0.00
"VT","CLCCD",0.00
"VT","CLCCP",0.00
"VT","CLCCV",0.00
"VT","CLEIB",0.00
"VT","CLEID",0.00
"VT","CLEIP",0.00
"VT","CLEIV",0.00
"VT","CLICB",0.00
"VT","CLICD",0.00
"VT","CLICP",0.00
"VT","CLICV",0.00
"VT","CLRCB",0.00
"VT","CLRCD",0.00
"VT","CLRCP",0.00
"VT","CLRCV",0.00
"VT","CLTCB",0.00
"VT","CLTCD",0.00
"VT","CLTCP",0.00
"VT","CLTCV",0.00
"WA","CLACB",0.00
"WA","CLACD",0.00
"WA","CLACP",0.00
"WA","CLACV",0.00
"WA","CLCCB",0.00
"WA","CLCCD",0.00
"WA","CLCCP",0.00
"WA","CLCCV",0.00
"WA","CLEIB",73840.00
"WA","CLEID",2.49
"WA","CLEIP",4475.00
"WA","CLEIV",183.80
"WA","CLICB",2707.00
"WA","CLICD",6.08
"WA","CLICP",141.00
"WA","CLICV",16.50
"WA","CLRCB",0.00
"WA","CLRCD",0.00
"WA","CLRCP",0.00
"WA","CLRCV",0.00
"WA","CLTCB",76547.00
"WA","CLTCD",2.62
"WA","CLTCP",4616.00
"WA","CLTCV",200.30
"WI","CLACB",0.00
"WI","CLACD",0.00
"WI","CLACP",0.00
"WI","CLACV",0.00
"WI","CLCCB",713.00
"WI","CLCCD",5.69
"WI","CLCCP",27.00
"WI","CLCCV",4.10
"WI","CLEIB",384088.00
"WI","CLEID",2.31
"WI","CLEIP",21235.00
"WI","CLEIV",885.60
"WI","CLICB",32294.00
"WI","CLICD",3.99
"WI","CLICP",1452.00
"WI","CLICV",129.00
"WI","CLRCB",0.00
"WI","CLRCD",0.00
"WI","CLRCP",0.00
"WI","CLRCV",0.00
"WI","CLTCB",417096.00
"WI","CLTCD",2.44
"WI","CLTCP",22713.00
"WI","CLTCV",1018.70
"WV","CLACB",0.00
"WV","CLACD",0.00
"WV","CLACP",0.00
"WV","CLACV",0.00
"WV","CLCCB",0.00
"WV","CLCCD",0.00
"WV","CLCCP",0.00
"WV","CLCCV",0.00
"WV","CLEIB",771699.00
"WV","CLEID",2.40
"WV","CLEIP",31883.00
"WV","CLEIV",1848.20
"WV","CLICB",44761.00
"WV","CLICD",4.08
"WV","CLICP",1678.00
"WV","CLICV",182.60
"WV","CLRCB",0.00
"WV","CLRCD",0.00
"WV","CLRCP",0.00
"WV","CLRCV",0.00
"WV","CLTCB",816460.00
"WV","CLTCD",2.49
"WV","CLTCP",33561.00
"WV","CLTCV",2030.80
"WY","CLACB",0.00
"WY","CLACD",0.00
"WY","CLACP",0.00
"WY","CLACV",0.00
"WY","CLCCB",420.00
"WY","CLCCD",2.87
"WY","CLCCP",21.00
"WY","CLCCV",1.20
"WY","CLEIB",456946.00
"WY","CLEID",1.58
"WY","CLEIP",26289.00
"WY","CLEIV",722.40
"WY","CLICB",31935.00
"WY","CLICD",2.32
"WY","CLICP",1632.00
"WY","CLICV",74.20
"WY","CLRCB",0.00
"WY","CLRCD",0.00
"WY","CLRCP",0.00
"WY","CLRCV",0.00
"WY","CLTCB",489300.00
"WY","CLTCD",1.63
"WY","CLTCP",27941.00
"WY","CLTCV",797.90
