"State","MSN","2015"
"WY","RFACB",0.00
"WY","RFACD",0.00
"WY","RFACP",0.00
"WY","RFACV",0.00
"WY","RFCCB",0.00
"WY","RFCCD",0.00
"WY","RFCCP",0.00
"WY","RFCCV",0.00
"WY","RFEIB",0.00
"WY","RFEID",0.00
"WY","RFEIP",0.00
"WY","RFEIV",0.00
"WY","RFICB",0.00
"WY","RFICD",0.00
"WY","RFICP",0.00
"WY","RFICV",0.00
"WY","RFTCB",0.00
"WY","RFTCD",0.00
"WY","RFTCP",0.00
"WY","RFTCV",0.00
